Customer_ID,Customer_Name,Join_Date,Last_Purchase_Date,Region,Product_Category,Total_Spend,Orders_Count,Subscription_Type,Churn_Status
CUST100301,Customer_302,2022-01-27,2024-10-17,North,Beauty,26870.96,12,Basic,No
CUST100302,Customer_303,2024-07-18,2028-01-28,East,Fashion,15847.63,9,Standard,No
CUST100303,Customer_304,2023-10-16,2026-07-30,South,Electronics,25728.73,7,Basic,No
CUST100304,Customer_305,2023-07-07,2026-11-19,South,Home,97325.37,22,Basic,No
CUST100305,Customer_306,2022-04-16,2023-10-25,North,Home,14368.88,8,Standard,Yes
CUST100306,Customer_307,2023-08-09,2025-12-13,West,Fashion,73620.25,20,Standard,No
CUST100307,Customer_308,2023-07-26,2025-10-07,South,Electronics,24530.86,10,Basic,No
CUST100308,Customer_309,2024-03-20,2028-02-13,West,Beauty,20453.21,11,Basic,No
CUST100309,Customer_310,2023-09-26,2026-08-17,South,Fashion,6590,2,Basic,No
CUST100310,Customer_311,2024-10-31,2028-05-08,West,Electronics,141820.95,30,Basic,No
CUST100311,Customer_312,2024-07-19,2028-01-23,East,Sports,8330.45,4,Basic,No
CUST100312,Customer_313,2023-10-21,2027-09-22,West,Home,82270.79,21,Basic,No
CUST100313,Customer_314,2024-06-04,2025-06-02,East,Beauty,47903.53,25,Standard,Yes
CUST100314,Customer_315,2022-11-17,2026-10-01,East,Beauty,86465.56,21,Standard,No
CUST100315,Customer_316,2023-04-05,2027-03-11,West,Beauty,97998.28,25,Basic,No
CUST100316,Customer_317,2023-08-02,2026-06-28,East,Home,35508.13,9,Standard,No
CUST100317,Customer_318,2024-05-26,2024-08-12,North,Electronics,39917.49,8,Premium,Yes
CUST100318,Customer_319,2024-01-24,2027-08-28,East,Fashion,5661.65,5,Basic,No
CUST100319,Customer_320,2022-06-09,2025-05-19,South,Electronics,31496.87,14,Basic,No
CUST100320,Customer_321,2023-04-09,2026-07-11,West,Fashion,93482.33,28,Standard,No
CUST100321,Customer_322,2024-09-24,2028-09-03,North,Beauty,6314.28,2,Basic,No
CUST100322,Customer_323,2022-08-29,2023-02-07,West,Electronics,84269.83,21,Standard,Yes
CUST100323,Customer_324,2024-07-24,2027-04-18,South,Beauty,19199.51,27,Premium,No
CUST100324,Customer_325,2024-08-21,2028-01-31,South,Sports,62436.41,17,Standard,No
CUST100325,Customer_326,2024-08-16,2028-06-14,South,Beauty,30558.06,8,Standard,No
CUST100326,Customer_327,2024-05-14,2026-10-27,East,Beauty,1549.91,2,Standard,No
CUST100327,Customer_328,2025-04-05,2025-05-23,East,Fashion,67253.62,23,Basic,Yes
CUST100328,Customer_329,2023-10-12,2024-11-17,West,Sports,24037.01,15,Basic,Yes
CUST100329,Customer_330,2022-11-23,2023-05-25,West,Beauty,110897.71,27,Premium,Yes
CUST100330,Customer_331,2024-05-14,2026-10-24,North,Beauty,1446.52,2,Premium,No
CUST100331,Customer_332,2023-06-13,2026-06-14,North,Sports,32416.68,28,Standard,No
CUST100332,Customer_333,2024-05-28,2025-09-05,West,Sports,10670.46,11,Premium,Yes
CUST100333,Customer_334,2022-11-30,2026-06-25,East,Electronics,11108.72,14,Basic,No
CUST100334,Customer_335,2024-10-23,2025-12-14,South,Fashion,96009.94,30,Basic,Yes
CUST100335,Customer_336,2024-12-10,2028-08-13,West,Sports,92577.68,21,Basic,No
CUST100336,Customer_337,2024-05-31,2027-03-31,North,Sports,27993.79,10,Basic,No
CUST100337,Customer_338,2022-12-16,2024-02-24,East,Home,10133.32,7,Premium,Yes
CUST100338,Customer_339,2022-06-23,2025-05-25,West,Sports,45035.83,22,Premium,No
CUST100339,Customer_340,2022-04-26,2025-07-28,West,Fashion,29703.07,14,Premium,No
CUST100340,Customer_341,2022-12-27,2026-06-10,East,Beauty,32920.67,13,Standard,No
CUST100341,Customer_342,2022-03-17,2025-05-07,West,Beauty,50240.88,21,Basic,No
CUST100342,Customer_343,2024-01-26,2028-01-02,East,Beauty,77443.97,22,Basic,No
CUST100343,Customer_344,2025-01-09,2026-07-01,South,Beauty,4059.21,2,Basic,Yes
CUST100344,Customer_345,2022-03-13,2026-01-06,East,Home,34833.44,10,Standard,No
CUST100345,Customer_346,2023-03-28,2026-08-06,East,Sports,2960.48,1,Basic,No
CUST100346,Customer_347,2024-06-29,2026-09-06,East,Beauty,718.29,1,Premium,No
CUST100347,Customer_348,2023-01-02,2024-06-11,West,Electronics,111324.59,24,Premium,Yes
CUST100348,Customer_349,2024-04-05,2025-09-09,West,Beauty,3902.42,3,Basic,Yes
CUST100349,Customer_350,2023-11-01,2026-12-13,East,Sports,27850.68,11,Basic,No
CUST100350,Customer_351,2024-11-13,2027-07-18,West,Beauty,90519.56,19,Standard,No
CUST100351,Customer_352,2022-04-20,2025-04-01,North,Home,14516.99,9,Basic,No
CUST100352,Customer_353,2022-02-21,2024-11-04,North,Fashion,7796.63,13,Standard,No
CUST100353,Customer_354,2023-04-12,2026-05-13,West,Fashion,59514.93,22,Standard,No
CUST100354,Customer_355,2024-03-28,2027-10-11,West,Sports,6030.76,4,Basic,No
CUST100355,Customer_356,2024-02-26,2026-12-20,East,Fashion,62382.48,20,Standard,No
CUST100356,Customer_357,2023-07-10,2027-07-12,South,Fashion,96070.69,23,Basic,No
CUST100357,Customer_358,2024-07-17,2028-05-08,West,Electronics,16802.94,6,Premium,No
CUST100358,Customer_359,2022-09-16,2024-09-17,North,Sports,6805.26,2,Basic,No
CUST100359,Customer_360,2022-03-06,2022-08-02,East,Sports,31479.17,9,Premium,Yes
CUST100360,Customer_361,2022-06-12,2022-10-16,West,Fashion,75463.29,18,Standard,Yes
CUST100361,Customer_362,2025-04-02,2028-03-22,North,Fashion,86296.1,24,Standard,No
CUST100362,Customer_363,2022-02-08,2024-01-22,North,Fashion,19571.1,4,Basic,No
CUST100363,Customer_364,2023-10-27,2025-07-30,South,Home,66376.72,26,Standard,Yes
CUST100364,Customer_365,2022-11-16,2025-08-28,East,Beauty,726.16,1,Standard,No
CUST100365,Customer_366,2022-12-26,2026-12-01,East,Home,2273.12,1,Standard,No
CUST100366,Customer_367,2022-09-26,2025-07-12,South,Sports,106986.28,25,Standard,No
CUST100367,Customer_368,2022-11-20,2023-03-15,South,Electronics,21976.09,20,Standard,Yes
CUST100368,Customer_369,2022-11-22,2026-04-16,East,Beauty,64799.4,17,Premium,No
CUST100369,Customer_370,2022-09-14,2025-05-23,East,Electronics,55299.05,19,Basic,No
CUST100370,Customer_371,2022-07-19,2024-08-20,West,Sports,13658.99,3,Premium,No
CUST100371,Customer_372,2023-09-02,2023-12-20,West,Sports,87178.13,23,Basic,Yes
CUST100372,Customer_373,2025-02-01,2028-01-30,South,Electronics,76391.89,22,Premium,No
CUST100373,Customer_374,2024-06-23,2028-03-20,West,Electronics,107782.82,24,Premium,No
CUST100374,Customer_375,2022-06-13,2026-03-20,North,Electronics,105500.76,23,Basic,No
CUST100375,Customer_376,2025-02-10,2026-02-24,West,Sports,37946.13,17,Standard,Yes
CUST100376,Customer_377,2023-09-07,2026-03-05,West,Fashion,14025.94,3,Standard,No
CUST100377,Customer_378,2022-04-16,2025-04-22,North,Electronics,18653.53,25,Basic,No
CUST100378,Customer_379,2023-11-30,2026-11-04,South,Beauty,15726.2,4,Standard,No
CUST100379,Customer_380,2022-12-30,2025-03-07,North,Sports,54388.51,27,Basic,No
CUST100380,Customer_381,2024-11-10,2025-09-02,West,Home,75412.02,28,Premium,Yes
CUST100381,Customer_382,2023-10-22,2025-11-11,South,Home,115043.61,27,Premium,No
CUST100382,Customer_383,2025-02-26,2028-10-25,West,Beauty,97633.55,29,Standard,No
CUST100383,Customer_384,2023-11-30,2026-02-28,North,Fashion,33263.22,13,Standard,No
CUST100384,Customer_385,2024-01-17,2026-01-17,North,Electronics,37130.99,30,Standard,No
CUST100385,Customer_386,2024-08-18,2027-06-19,West,Sports,141800.75,30,Basic,No
CUST100386,Customer_387,2024-07-18,2028-08-22,East,Electronics,59884.46,30,Basic,No
CUST100387,Customer_388,2022-07-28,2023-12-07,East,Sports,14328.4,15,Standard,Yes
CUST100388,Customer_389,2024-12-25,2027-09-12,North,Home,36463.92,12,Premium,No
CUST100389,Customer_390,2025-03-22,2028-04-25,North,Electronics,6984.78,3,Standard,No
CUST100390,Customer_391,2023-05-06,2026-11-25,East,Beauty,66303.3,21,Standard,No
CUST100391,Customer_392,2023-12-04,2026-04-22,East,Fashion,12407.08,8,Standard,No
CUST100392,Customer_393,2023-05-17,2026-04-18,West,Beauty,2204.28,1,Basic,No
CUST100393,Customer_394,2023-10-28,2026-07-31,West,Fashion,87773.18,18,Standard,No
CUST100394,Customer_395,2022-08-09,2024-09-14,East,Electronics,61287.37,13,Basic,No
CUST100395,Customer_396,2023-03-11,2025-06-20,West,Electronics,30728.02,7,Basic,No
CUST100396,Customer_397,2022-10-07,2024-11-27,West,Fashion,52078.57,13,Standard,No
CUST100397,Customer_398,2025-01-20,2025-08-13,South,Home,20476.82,17,Standard,Yes
CUST100398,Customer_399,2023-06-08,2025-08-27,West,Sports,33815.44,13,Standard,No
CUST100399,Customer_400,2025-03-08,2026-03-27,North,Beauty,109491.31,29,Standard,Yes
CUST100400,Customer_401,2023-10-29,2027-11-06,West,Beauty,21813.4,13,Standard,No
CUST100401,Customer_402,2024-11-12,2027-04-21,West,Beauty,19465.02,30,Standard,No
CUST100402,Customer_403,2024-01-02,2027-06-25,East,Electronics,71443.35,30,Premium,No
CUST100403,Customer_404,2022-12-14,2025-08-01,North,Beauty,26544.5,11,Basic,No
CUST100404,Customer_405,2024-02-04,2027-09-11,West,Sports,11101.32,14,Premium,No
CUST100405,Customer_406,2024-07-22,2025-07-25,West,Sports,40798.17,21,Standard,Yes
CUST100406,Customer_407,2022-07-02,2023-09-24,South,Fashion,46278.5,10,Standard,Yes
CUST100407,Customer_408,2023-05-23,2025-06-08,West,Electronics,13010.69,8,Standard,No
CUST100408,Customer_409,2022-07-17,2024-10-13,West,Sports,18367.32,6,Basic,No
CUST100409,Customer_410,2025-02-20,2028-02-08,South,Home,51213.91,19,Basic,No
CUST100410,Customer_411,2023-01-16,2025-11-09,East,Electronics,100730.02,23,Standard,No
CUST100411,Customer_412,2024-04-04,2027-08-30,West,Electronics,65378.55,19,Standard,No
CUST100412,Customer_413,2024-10-26,2028-10-29,South,Sports,14555.19,12,Standard,No
CUST100413,Customer_414,2022-07-11,2022-11-02,North,Home,24001.09,21,Standard,Yes
CUST100414,Customer_415,2023-06-09,2025-05-25,East,Fashion,21060.85,7,Basic,No
CUST100415,Customer_416,2024-11-25,2026-06-13,North,Sports,12763.78,18,Basic,Yes
CUST100416,Customer_417,2024-12-29,2027-12-17,North,Home,59043.12,26,Standard,No
CUST100417,Customer_418,2022-10-16,2026-05-31,South,Electronics,45911,20,Basic,No
CUST100418,Customer_419,2022-04-15,2022-08-04,West,Home,24902.98,18,Standard,Yes
CUST100419,Customer_420,2022-11-09,2026-03-10,South,Electronics,42654.76,23,Basic,No
CUST100420,Customer_421,2024-12-14,2029-01-17,South,Sports,5954.3,3,Standard,No
CUST100421,Customer_422,2025-02-04,2027-04-20,South,Sports,4976.22,9,Basic,No
CUST100422,Customer_423,2022-11-03,2024-09-22,South,Beauty,111415.81,27,Basic,Yes
CUST100423,Customer_424,2024-03-31,2028-02-18,East,Beauty,28851.05,6,Standard,No
CUST100424,Customer_425,2022-02-05,2024-05-31,West,Beauty,1801.7,1,Standard,No
CUST100425,Customer_426,2025-03-02,2027-02-07,North,Sports,10039.35,10,Basic,No
CUST100426,Customer_427,2024-06-05,2027-02-03,North,Fashion,38327.88,8,Premium,No
CUST100427,Customer_428,2024-11-14,2028-09-14,West,Sports,111141.91,29,Basic,No
CUST100428,Customer_429,2024-11-26,2028-09-10,North,Home,103733.24,23,Basic,No
CUST100429,Customer_430,2024-11-08,2028-03-02,West,Sports,36107.03,17,Basic,No
CUST100430,Customer_431,2022-02-04,2026-01-08,North,Sports,8034.84,3,Basic,No
CUST100431,Customer_432,2023-04-12,2025-04-18,South,Electronics,14058.24,3,Standard,No
CUST100432,Customer_433,2024-06-15,2027-10-11,North,Electronics,77039.58,30,Basic,No
CUST100433,Customer_434,2022-07-18,2025-01-26,West,Electronics,10573.29,3,Standard,No
CUST100434,Customer_435,2024-02-07,2025-09-29,West,Sports,25701.16,7,Basic,Yes
CUST100435,Customer_436,2022-08-29,2026-03-07,West,Fashion,93874.27,22,Standard,No
CUST100436,Customer_437,2025-04-08,2027-07-19,West,Home,53771.36,11,Basic,No
CUST100437,Customer_438,2022-10-21,2023-11-16,West,Home,56197.32,28,Basic,Yes
CUST100438,Customer_439,2024-07-10,2025-03-17,East,Fashion,29043.52,18,Basic,Yes
CUST100439,Customer_440,2025-02-24,2027-01-14,East,Fashion,4248.38,5,Standard,Yes
CUST100440,Customer_441,2023-04-13,2025-06-02,North,Home,95797.21,22,Standard,No
CUST100441,Customer_442,2023-01-02,2026-01-01,West,Beauty,50877.66,28,Premium,No
CUST100442,Customer_443,2024-11-10,2027-04-13,North,Electronics,1446.52,2,Standard,No
CUST100443,Customer_444,2022-11-12,2024-07-13,West,Electronics,61512.04,14,Standard,Yes
CUST100444,Customer_445,2024-01-28,2028-02-22,West,Home,2794.59,1,Standard,No
CUST100445,Customer_446,2025-01-18,2025-10-23,East,Fashion,17089.64,4,Basic,Yes
CUST100446,Customer_447,2023-03-27,2024-12-14,East,Beauty,41932.36,14,Basic,Yes
CUST100447,Customer_448,2024-02-17,2026-10-26,South,Home,28676.76,15,Standard,No
CUST100448,Customer_449,2024-06-26,2028-02-13,East,Electronics,30352.48,28,Standard,No
CUST100449,Customer_450,2025-03-19,2028-04-28,South,Sports,49344.54,20,Basic,No
CUST100450,Customer_451,2023-03-22,2023-12-28,South,Fashion,12389.41,20,Standard,Yes
CUST100451,Customer_452,2024-08-14,2027-07-21,South,Sports,54588.15,17,Standard,No
CUST100452,Customer_453,2022-03-21,2024-12-15,South,Home,7273.47,3,Standard,No
CUST100453,Customer_454,2024-11-06,2027-09-05,South,Electronics,26147.7,23,Basic,No
CUST100454,Customer_455,2022-05-18,2023-05-06,North,Beauty,11544.22,4,Standard,Yes
CUST100455,Customer_456,2023-10-14,2027-08-21,East,Sports,73873.77,18,Basic,No
CUST100456,Customer_457,2024-04-30,2024-07-04,South,Beauty,117278.43,24,Basic,Yes
CUST100457,Customer_458,2023-07-06,2026-09-06,West,Electronics,77574.06,27,Standard,No
CUST100458,Customer_459,2022-03-15,2022-11-29,East,Sports,1082.98,1,Basic,Yes
CUST100459,Customer_460,2025-01-02,2028-09-07,East,Beauty,120297.16,29,Basic,No
CUST100460,Customer_461,2022-02-19,2022-12-28,South,Beauty,90776.22,25,Basic,Yes
CUST100461,Customer_462,2024-10-30,2027-03-13,North,Sports,23964.35,5,Basic,No
CUST100462,Customer_463,2025-01-31,2028-06-22,South,Electronics,52352.25,18,Basic,No
CUST100463,Customer_464,2023-01-23,2026-08-21,North,Beauty,27390.58,13,Basic,No
CUST100464,Customer_465,2023-01-20,2025-11-16,West,Home,67658.93,14,Standard,No
CUST100465,Customer_466,2022-10-26,2025-03-18,East,Sports,58460.01,20,Standard,No
CUST100466,Customer_467,2022-12-05,2023-03-20,West,Fashion,1714.73,3,Premium,Yes
CUST100467,Customer_468,2023-04-19,2026-06-01,North,Fashion,60524.74,23,Basic,No
CUST100468,Customer_469,2023-09-08,2024-02-12,North,Electronics,3064.21,6,Basic,Yes
CUST100469,Customer_470,2024-08-19,2027-12-13,West,Home,103131.5,27,Standard,No
CUST100470,Customer_471,2024-03-02,2028-02-27,North,Beauty,85309.08,28,Basic,No
CUST100471,Customer_472,2025-03-11,2028-03-12,West,Fashion,10935.16,11,Premium,No
CUST100472,Customer_473,2025-04-08,2026-02-09,East,Electronics,37426.96,9,Standard,Yes
CUST100473,Customer_474,2022-01-13,2023-01-08,West,Home,58279.35,20,Basic,Yes
CUST100474,Customer_475,2023-03-25,2026-02-16,East,Home,28371.61,28,Standard,No
CUST100475,Customer_476,2022-06-23,2024-02-06,West,Electronics,23180.93,19,Basic,Yes
CUST100476,Customer_477,2025-03-01,2028-04-13,North,Electronics,29396.27,7,Premium,No
CUST100477,Customer_478,2023-08-18,2025-10-27,West,Beauty,46193.2,22,Premium,No
CUST100478,Customer_479,2024-07-20,2027-07-01,North,Electronics,88093.58,21,Standard,No
CUST100479,Customer_480,2022-09-26,2025-05-08,West,Beauty,8127.65,10,Basic,No
CUST100480,Customer_481,2023-09-10,2027-03-21,West,Beauty,11181.56,7,Basic,No
CUST100481,Customer_482,2024-02-12,2025-04-20,South,Sports,19703.11,5,Basic,Yes
CUST100482,Customer_483,2024-05-14,2026-04-15,North,Home,84691.49,25,Basic,No
CUST100483,Customer_484,2023-06-10,2027-04-24,South,Home,52659.89,28,Standard,No
CUST100484,Customer_485,2024-06-06,2028-03-06,North,Home,18848.48,4,Premium,No
CUST100485,Customer_486,2023-11-03,2024-04-08,South,Sports,24646.57,17,Basic,Yes
CUST100486,Customer_487,2022-06-27,2022-12-05,East,Beauty,112424.21,26,Standard,Yes
CUST100487,Customer_488,2022-09-16,2025-11-13,West,Beauty,101663.73,28,Standard,No
CUST100488,Customer_489,2022-09-17,2025-07-26,North,Electronics,5225.13,5,Premium,No
CUST100489,Customer_490,2025-03-04,2028-01-19,North,Sports,50966.35,17,Basic,No
CUST100490,Customer_491,2023-10-05,2026-10-11,West,Electronics,131168.36,28,Basic,No
CUST100491,Customer_492,2022-03-22,2022-06-01,North,Sports,95265.93,29,Standard,Yes
CUST100492,Customer_493,2024-12-18,2027-11-07,North,Electronics,48953.77,17,Premium,No
CUST100493,Customer_494,2025-01-02,2025-10-17,South,Fashion,36523.72,17,Premium,Yes
CUST100494,Customer_495,2022-05-09,2024-11-03,North,Home,4049.55,1,Standard,No
CUST100495,Customer_496,2023-02-16,2025-02-21,East,Home,110610.4,24,Basic,No
CUST100496,Customer_497,2022-11-11,2024-11-01,East,Beauty,7779.85,2,Standard,No
CUST100497,Customer_498,2025-03-07,2027-07-15,West,Fashion,94090.55,25,Basic,No
CUST100498,Customer_499,2023-03-31,2027-03-11,North,Home,31422.75,23,Standard,No
CUST100499,Customer_500,2023-09-07,2026-07-31,West,Beauty,127588.16,30,Standard,No
CUST100500,Customer_501,2024-06-17,2027-05-06,East,Fashion,18444.55,27,Standard,No
CUST100501,Customer_502,2024-06-21,2027-07-28,North,Home,74254.41,19,Premium,No
CUST100502,Customer_503,2024-10-29,2027-12-10,North,Electronics,13040.24,9,Standard,No
CUST100503,Customer_504,2022-08-20,2024-03-18,West,Sports,53853.51,20,Basic,Yes
CUST100504,Customer_505,2023-09-03,2024-07-13,East,Fashion,83456.71,23,Basic,Yes
CUST100505,Customer_506,2023-12-31,2026-10-01,North,Beauty,58737.79,15,Premium,No
CUST100506,Customer_507,2024-08-22,2024-10-04,West,Fashion,85431.18,19,Basic,Yes
CUST100507,Customer_508,2024-05-31,2026-06-17,East,Beauty,8858.32,5,Basic,No
CUST100508,Customer_509,2022-11-14,2025-08-09,West,Fashion,19622.73,13,Basic,No
CUST100509,Customer_510,2023-06-06,2026-01-02,South,Beauty,19932.43,4,Standard,No
CUST100510,Customer_511,2025-01-15,2026-09-20,North,Home,18642.15,13,Basic,Yes
CUST100511,Customer_512,2023-12-17,2027-01-01,South,Electronics,20967.98,6,Premium,No
CUST100512,Customer_513,2024-12-15,2028-12-24,East,Home,57448.21,12,Premium,No
CUST100513,Customer_514,2025-02-07,2028-05-25,South,Electronics,131500.56,29,Premium,No
CUST100514,Customer_515,2024-12-08,2028-10-18,South,Home,22452.17,9,Basic,No
CUST100515,Customer_516,2024-11-05,2027-01-11,East,Home,50536.76,15,Premium,No
CUST100516,Customer_517,2025-01-01,2027-04-06,West,Fashion,60499.6,21,Premium,No
CUST100517,Customer_518,2024-06-02,2026-10-09,South,Sports,30899.25,15,Premium,No
CUST100518,Customer_519,2022-07-21,2023-05-11,West,Beauty,19548.29,17,Standard,Yes
CUST100519,Customer_520,2022-04-03,2024-11-04,South,Beauty,119342.95,29,Standard,No
CUST100520,Customer_521,2024-11-22,2025-06-24,West,Beauty,4534.94,5,Basic,Yes
CUST100521,Customer_522,2023-02-23,2026-05-04,East,Electronics,16216.62,5,Premium,No
CUST100522,Customer_523,2023-07-05,2026-04-01,South,Beauty,79366.53,25,Basic,No
CUST100523,Customer_524,2023-09-18,2025-05-09,East,Beauty,48161.03,24,Basic,Yes
CUST100524,Customer_525,2024-04-24,2026-02-13,South,Fashion,5546.69,5,Premium,Yes
CUST100525,Customer_526,2024-05-31,2028-05-04,East,Home,86065.71,21,Basic,No
CUST100526,Customer_527,2023-12-21,2027-02-07,East,Beauty,36101.24,14,Basic,No
CUST100527,Customer_528,2024-08-01,2028-04-17,South,Sports,7527.46,2,Premium,No
CUST100528,Customer_529,2023-01-29,2025-08-24,South,Beauty,5167.67,9,Premium,No
CUST100529,Customer_530,2024-03-19,2027-08-28,South,Electronics,11693.7,14,Basic,No
CUST100530,Customer_531,2024-05-21,2025-02-03,North,Electronics,34865.49,27,Premium,Yes
CUST100531,Customer_532,2024-05-16,2027-03-08,West,Electronics,15184.07,15,Basic,No
CUST100532,Customer_533,2023-07-25,2026-04-10,North,Beauty,5450.72,4,Basic,No
CUST100533,Customer_534,2025-03-25,2027-04-29,North,Fashion,82551.52,23,Basic,No
CUST100534,Customer_535,2023-09-26,2026-07-04,East,Sports,18498.66,26,Basic,No
CUST100535,Customer_536,2023-09-24,2026-06-09,South,Beauty,4022.37,6,Basic,No
CUST100536,Customer_537,2024-03-19,2026-10-01,West,Fashion,8994.08,14,Basic,No
CUST100537,Customer_538,2022-11-18,2026-12-25,East,Fashion,18197.11,5,Premium,No
CUST100538,Customer_539,2023-07-28,2026-12-02,North,Beauty,78640.46,27,Standard,No
CUST100539,Customer_540,2024-11-29,2025-06-21,South,Beauty,23827,11,Premium,Yes
CUST100540,Customer_541,2024-11-29,2027-06-07,East,Fashion,74344.95,21,Standard,No
CUST100541,Customer_542,2024-05-19,2026-06-22,South,Fashion,41877.07,14,Basic,No
CUST100542,Customer_543,2024-01-16,2027-09-17,East,Fashion,3731.05,7,Premium,No
CUST100543,Customer_544,2024-11-04,2028-11-04,South,Beauty,59828.63,14,Premium,No
CUST100544,Customer_545,2025-02-21,2028-12-28,North,Fashion,26985.79,13,Basic,No
CUST100545,Customer_546,2024-07-25,2027-03-21,West,Electronics,41364.46,18,Basic,No
